timestamp,__name__,container,endpoint,instance,job,namespace,node,pod,service,value,id,image,metrics_path,name,deployment,control_plane_component,control_plane_ns,direction,no_tls_reason,pod_template_hash,status_code,tls,workload_ns,authority,client_id,dst_control_plane_ns,dst_deployment,dst_namespace,dst_pod,dst_pod_template_hash,dst_service,dst_serviceaccount,server_id,app,run
1614784775.618,kube_pod_container_resource_requests_memory_bytes,alertmanager,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,alertmanager,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,alertmanager,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,alertmanager,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,alertmanager,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,alertmanager,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,config-reloader,http,10.1.0.18:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-22457,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-22457,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-22457,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-22457,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-22457,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-22457,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-drl87,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-drl87,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-drl87,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-drl87,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-drl87,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.0.18:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-drl87,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,teastore-auth,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-auth-7f74bdc4c9-gn62d,prometheus-kube-state-metrics,419430400,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,teastore-auth,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-auth-7f74bdc4c9-gn62d,prometheus-kube-state-metrics,419430400,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,teastore-auth,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-auth-7f74bdc4c9-gn62d,prometheus-kube-state-metrics,419430400,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,teastore-auth,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-auth-7f74bdc4c9-gn62d,prometheus-kube-state-metrics,419430400,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,teastore-auth,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-auth-7f74bdc4c9-gn62d,prometheus-kube-state-metrics,419430400,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,teastore-auth,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-auth-7f74bdc4c9-gn62d,prometheus-kube-state-metrics,419430400,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,teastore-db,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-db-7c8f8d44b4-dkprx,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,teastore-db,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-db-7c8f8d44b4-dkprx,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,,,
1614784835.618,kube_pod_container_resource_requests_memory_bytes,teastore-db,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-db-7c8f8d44b4-dkprx,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,,,
1614784865.618,kube_pod_container_resource_requests_memory_bytes,teastore-db,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-db-7c8f8d44b4-dkprx,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,,,
1614784895.618,kube_pod_container_resource_requests_memory_bytes,teastore-db,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-db-7c8f8d44b4-dkprx,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,,,
1614784925.618,kube_pod_container_resource_requests_memory_bytes,teastore-db,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-db-7c8f8d44b4-dkprx,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,,,
1614784775.618,kube_pod_container_resource_requests_memory_bytes,teastore-image,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-image-5777965cd8-srbs9,prometheus-kube-state-metrics,1572864000,,,,,,,,,,,,,,,,,,,,,,,,,
1614784805.618,kube_pod_container_resource_requests_memory_bytes,teastore-image,http,10.1.0.18:8080,kube-state-metrics,teastore,docker-desktop,teastore-image-5777965cd8-srbs9,prometheus-kube-state-metrics,1572864000,,,,,,,,,,,,,,,,,,,,,,,,,
