timestamp,container,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value,cpu
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod19bdde85-7aff-42da-860c-f05bb5d58d7d/1a5a7298e76be0a19cbd758934dcb54b59834a0ebc57f42c971c383a842eb949,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_shipping-6c5d5c8774-z6vrl_robot-shop_19bdde85-7aff-42da-860c-f05bb5d58d7d_0,robot-shop,docker-desktop,shipping-6c5d5c8774-z6vrl,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod1d5b6e6b-d117-4065-90ba-5d1b393e97ae/acbf3908d15866ad21ea25f53ee1b9a8e0886fa374e36baae1efc22739ee8e23,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_ratings-646bdfd76c-znq6j_robot-shop_1d5b6e6b-d117-4065-90ba-5d1b393e97ae_0,robot-shop,docker-desktop,ratings-646bdfd76c-znq6j,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod1fae27a2-313d-4904-a35f-c79251816721/3357f1d1abb5ed12baf2b87be27b651d2267f0b66655ccd583a4a91656db93fd,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_dispatch-6cbc7797b9-bjbdl_robot-shop_1fae27a2-313d-4904-a35f-c79251816721_0,robot-shop,docker-desktop,dispatch-6cbc7797b9-bjbdl,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod26d766cc-1798-4c7c-9b60-e14526732fc3/c69511e589684852ef3023f2ede22e29fcf7e5ef21fb378ece89617af051e55d,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_mysql-6fbdd859fd-72wz7_robot-shop_26d766cc-1798-4c7c-9b60-e14526732fc3_0,robot-shop,docker-desktop,mysql-6fbdd859fd-72wz7,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod277c72c5-d17e-425c-935b-828cec55bed1/baf4bb41116eae7ae4e3f139e3864690c40f32e942f11fe44a9b51dd25c26943,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_web-6899d9dbbc-rfjtl_robot-shop_277c72c5-d17e-425c-935b-828cec55bed1_0,robot-shop,docker-desktop,web-6899d9dbbc-rfjtl,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod2e9f12f3-7888-418e-85ee-0ca0df3c089b/2559b36cd26a9014bb6d9b5b10443677cb157635b878ff3d506dea2a6536769c,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_rabbitmq-86f8d8c475-lds4b_robot-shop_2e9f12f3-7888-418e-85ee-0ca0df3c089b_0,robot-shop,docker-desktop,rabbitmq-86f8d8c475-lds4b,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod321fa071-1840-4c43-b58d-5c08be17845a/146d98d4c1275637b03654434726615162cb74c1a2913547b2ea4ad58b589775,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_payment-855894d7d5-zdkt9_robot-shop_321fa071-1840-4c43-b58d-5c08be17845a_0,robot-shop,docker-desktop,payment-855894d7d5-zdkt9,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod3bfd0328-3788-4d75-b111-3abd39698b11/1701ce5de690e8067bab576fc31fb26353df2d628ce690b389f0c1ed81aaf2a7,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_web-6899d9dbbc-6hrvd_robot-shop_3bfd0328-3788-4d75-b111-3abd39698b11_0,robot-shop,docker-desktop,web-6899d9dbbc-6hrvd,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod40ec971e-f461-40cd-90b1-087f7dca7b7c/60cc8e8c0761ef34ff187552fac0e0195fd8cde09be32a3d7692c280d08eb368,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_user-567974794f-8pp8n_robot-shop_40ec971e-f461-40cd-90b1-087f7dca7b7c_0,robot-shop,docker-desktop,user-567974794f-8pp8n,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod4cce8a6f-992b-4733-964b-fef62ae78874/7544672e712df6d796974ccc7f5921a13a912f0374d21dba71eadaa2745a9b89,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_web-6899d9dbbc-82jvl_robot-shop_4cce8a6f-992b-4733-964b-fef62ae78874_0,robot-shop,docker-desktop,web-6899d9dbbc-82jvl,prometheus-kube-prometheus-kubelet,0,
1613381740,POD,https-metrics,/kubepods/kubepods/burstable/pod4efe05ce-beca-4624-a771-4efe00986e14/9fdb1d09169bc3131234b1e7a5da271071efe122af149350a8e83d9863660da2,k8s.gcr.io/pause:3.2,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_POD_catalogue-5649df8849-kr597_robot-shop_4efe05ce-beca-4624-a771-4efe00986e14_0,robot-shop,docker-desktop,catalogue-5649df8849-kr597,prometheus-kube-prometheus-kubelet,0,
