timestamp,container,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value,cpu
1612482850,webserver,https-metrics,/kubepods/kubepods/burstable/pod3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb/727feb301be97fb867834ad418d8d9701d3f4a827558b9b1d0da6c17d2384e85,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-r5k5w_sandbox_3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-r5k5w,prometheus-kube-prometheus-kubelet,896313.9030087919,
1612482911,webserver,https-metrics,/kubepods/kubepods/burstable/pod3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb/727feb301be97fb867834ad418d8d9701d3f4a827558b9b1d0da6c17d2384e85,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-r5k5w_sandbox_3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-r5k5w,prometheus-kube-prometheus-kubelet,0,
1612482911,webserver,https-metrics,/kubepods/kubepods/burstable/pod6bd5c8f4-1427-4835-97c3-d7523bbbc752/54bf7e79f3ee5baabea7c991325f0535af43851985a3607674e58c75ac6eb90b,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-rldnx_sandbox_6bd5c8f4-1427-4835-97c3-d7523bbbc752_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-rldnx,prometheus-kube-prometheus-kubelet,367547.80464351864,
1612482850,webserver,https-metrics,/kubepods/kubepods/burstable/podcc9bee08-72c2-4c2d-af09-4cf111ec6527/a6468e3c2c54a192c9e34e78c7daedec84efaea069dc366cd9e8a759649d2c7d,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-kgf57_sandbox_cc9bee08-72c2-4c2d-af09-4cf111ec6527_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-kgf57,prometheus-kube-prometheus-kubelet,480093.974892697,
1612482911,webserver,https-metrics,/kubepods/kubepods/burstable/podcc9bee08-72c2-4c2d-af09-4cf111ec6527/a6468e3c2c54a192c9e34e78c7daedec84efaea069dc366cd9e8a759649d2c7d,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-kgf57_sandbox_cc9bee08-72c2-4c2d-af09-4cf111ec6527_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-kgf57,prometheus-kube-prometheus-kubelet,657733.692722372,
1612482850,webserver,https-metrics,/kubepods/kubepods/burstable/pod3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb/727feb301be97fb867834ad418d8d9701d3f4a827558b9b1d0da6c17d2384e85,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-r5k5w_sandbox_3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-r5k5w,prometheus-kube-prometheus-kubelet,0.0647898662202946,total
1612482911,webserver,https-metrics,/kubepods/kubepods/burstable/pod3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb/727feb301be97fb867834ad418d8d9701d3f4a827558b9b1d0da6c17d2384e85,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-r5k5w_sandbox_3ac7bf0c-0cbc-480e-9cba-075b7c7a57cb_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-r5k5w,prometheus-kube-prometheus-kubelet,0.000056318829525797186,total
1612482911,webserver,https-metrics,/kubepods/kubepods/burstable/pod6bd5c8f4-1427-4835-97c3-d7523bbbc752/54bf7e79f3ee5baabea7c991325f0535af43851985a3607674e58c75ac6eb90b,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-rldnx_sandbox_6bd5c8f4-1427-4835-97c3-d7523bbbc752_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-rldnx,prometheus-kube-prometheus-kubelet,0.003587927499547348,total
1612482850,webserver,https-metrics,/kubepods/kubepods/burstable/podcc9bee08-72c2-4c2d-af09-4cf111ec6527/a6468e3c2c54a192c9e34e78c7daedec84efaea069dc366cd9e8a759649d2c7d,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-kgf57_sandbox_cc9bee08-72c2-4c2d-af09-4cf111ec6527_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-kgf57,prometheus-kube-prometheus-kubelet,0.015388049827346952,total
1612482911,webserver,https-metrics,/kubepods/kubepods/burstable/podcc9bee08-72c2-4c2d-af09-4cf111ec6527/a6468e3c2c54a192c9e34e78c7daedec84efaea069dc366cd9e8a759649d2c7d,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-75d57f4cfc-kgf57_sandbox_cc9bee08-72c2-4c2d-af09-4cf111ec6527_0,sandbox,docker-desktop,sandbox-deployment-75d57f4cfc-kgf57,prometheus-kube-prometheus-kubelet,0.09697914083557953,total
